transaction_id,date,store_id,product_id,quantity,unit_price
T034363,01/02/2024,S03,P05,1,
T004415,19/02/2023,S04,P10,3,
T061862,02/12/2024,S08,P03,1,
T047464,30/06/2024,S02,P03,2,
T039240,27/03/2024,S03,P04,1,
T011530,17/05/2023,S03,P06,1,
T041048,16/04/2024,S08,P08,3,
T027450,22/11/2023,S08,P07,2,
T058946,06/11/2024,S04,P07,1,
T069655,16/02/2025,S02,P01,1,
T012879,02/06/2023,S03,P07,1,9.5
T064890,30/12/2024,S08,P01,1,
T055555,30/09/2024,S04,P05,2,
T023001,06/10/2023,S01,P10,1,
T052424,27/08/2024,S01,P05,1,
T075581,20/04/2025,S03,P02,1,
T010859,09/05/2023,S02,P11,1,
T051892,21/08/2024,S03,P03,1,
T045109,01/06/2024,S01,P03,1,
T013859,14/06/2023,S07,P08,1,
T018193,09/08/2023,S03,P07,1,
T076381,28/04/2025,S06,P07,1,
T048318,10/07/2024,S07,P07,3,
T003011,02/02/2023,S04,P09,2,
T051698,18/08/2024,S08,P07,2,
T028807,07/12/2023,S04,P04,1,
T016103,14/07/2023,S01,P12,1,
T070187,22/02/2025,S04,P07,2,
T064541,28/12/2024,S02,P08,1,
T064878,30/12/2024,S06,P10,1,
T034672,04/02/2024,S06,P05,1,
T019705,28/08/2023,S02,P09,1,
T027703,25/11/2023,S06,P06,1,3.8
T023084,07/10/2023,S01,P11,1,
T004267,17/02/2023,S08,P03,1,
T014061,17/06/2023,S04,P01,1,
T002131,23/01/2023,S05,P10,1,3.0
T078600,22/05/2025,S04,P08,1,
T009406,21/04/2023,S07,P09,2,
T013033,04/06/2023,S01,P08,1,8.5
T027165,20/11/2023,S03,P09,1,
T024251,20/10/2023,S02,P01,1,
T045530,06/06/2024,S04,P08,1,
T030171,20/12/2023,S08,P11,1,
T011215,13/05/2023,S05,P05,2,
T055357,28/09/2024,S06,P04,1,
T038746,22/03/2024,S03,P11,1,18.0
T032444,13/01/2024,S02,P01,1,
T014686,25/06/2023,S06,P04,1,
T037140,03/03/2024,S08,P10,1,
T048629,14/07/2024,S06,P02,2,
T017463,31/07/2023,S05,P10,1,
T077373,09/05/2025,S04,P02,1,
T038814,23/03/2024,S01,P02,2,
T061092,26/11/2024,S02,P09,1,
T025721,05/11/2023,S02,P11,1,
T063718,20/12/2024,S04,P11,1,
T067925,28/01/2025,S03,P03,1,
T014647,25/06/2023,S03,P03,2,
T047873,05/07/2024,S05,P01,1,
T021204,14/09/2023,S04,P09,3,
T001757,19/01/2023,S06,P02,1,
T028768,06/12/2023,S08,P07,1,
T016116,14/07/2023,S02,P03,1,
T077894,15/05/2025,S01,P04,2,
T045716,08/06/2024,S05,P03,1,6.5
T015438,05/07/2023,S01,P02,1,
T003114,03/02/2023,S08,P10,1,
T004696,22/02/2023,S06,P03,1,
T074183,05/04/2025,S03,P04,2,
T022385,28/09/2023,S06,P05,1,
T009243,19/04/2023,S06,P04,2,
T042079,28/04/2024,S03,P05,3,
T042787,05/05/2024,S07,P03,2,
T020792,09/09/2023,S07,P06,1,
T024195,19/10/2023,S04,P10,1,
T045518,06/06/2024,S03,P05,1,4.0
T040371,08/04/2024,S07,P12,1,
T063738,20/12/2024,S06,P08,2,
T043370,12/05/2024,S07,P09,1,10.0
T011780,20/05/2023,S03,P09,1,
T041714,24/04/2024,S04,P02,1,
T040312,08/04/2024,S02,P04,1,
T029716,16/12/2023,S04,P08,1,
T041332,20/04/2024,S02,P01,1,
T067033,20/01/2025,S02,P07,1,
T053742,10/09/2024,S06,P09,2,
T012020,22/05/2023,S08,P04,1,
T041695,24/04/2024,S02,P02,1,5.0
T061198,27/11/2024,S01,P06,1,
T047470,30/06/2024,S03,P04,2,
T015817,09/07/2023,S08,P03,1,6.5
T031301,01/01/2024,S03,P11,1,
T036744,28/02/2024,S03,P01,1,
T026480,13/11/2023,S03,P08,1,
T020045,01/09/2023,S04,P07,3,
T017728,03/08/2023,S07,P12,1,
T051547,17/08/2024,S04,P06,1,
T050230,02/08/2024,S03,P02,1,
T020696,08/09/2023,S08,P05,1,
T035322,12/02/2024,S03,P01,1,5.5
T036569,26/02/2024,S03,P10,1,
T036809,29/02/2024,S01,P02,1,
T026863,17/11/2023,S04,P05,2,
T025109,29/10/2023,S07,P01,1,
T060579,21/11/2024,S05,P12,1,
T012550,29/05/2023,S01,P12,1,16.0
T050178,01/08/2024,S06,P04,2,
T006754,19/03/2023,S02,P02,1,
T077522,10/05/2025,S08,P12,1,
T074430,07/04/2025,S06,P08,1,
T065848,09/01/2025,S04,P12,1,
T076911,04/05/2025,S05,P01,2,
T070409,24/02/2025,S06,P08,1,
T028168,30/11/2023,S05,P09,1,10.0
T063647,19/12/2024,S06,P06,1,
T053956,13/09/2024,S02,P02,1,
T002173,24/01/2023,S01,P01,1,
T033248,20/01/2024,S08,P05,1,
T026482,13/11/2023,S03,P10,1,
T077159,07/05/2025,S01,P07,1,
T034298,31/01/2024,S05,P11,2,18.0
T045196,02/06/2024,S01,P07,1,9.5
T066581,16/01/2025,S02,P07,1,
T038976,24/03/2024,S04,P02,1,
T073231,26/03/2025,S03,P10,1,
T020636,08/09/2023,S02,P09,1,
T020284,03/09/2023,S06,P11,1,
T048596,14/07/2024,S04,P04,1,4.5
T033308,21/01/2024,S04,P11,1,
T039338,28/03/2024,S05,P12,1,
T041646,23/04/2024,S06,P08,1,
T007117,23/03/2023,S05,P09,1,
T069053,09/02/2025,S04,P04,1,
T049096,20/07/2024,S02,P03,1,
T024052,17/10/2023,S06,P07,1,
T063411,17/12/2024,S02,P02,1,5.0
T062238,06/12/2024,S06,P03,1,
T066090,11/01/2025,S06,P04,1,
T031170,31/12/2023,S01,P03,1,
T039443,29/03/2024,S07,P04,1,
T068696,05/02/2025,S05,P10,1,
T009319,20/04/2023,S05,P02,1,
T067466,24/01/2025,S03,P06,2,
T056639,12/10/2024,S06,P12,1,
T069751,16/02/2025,S08,P09,1,
T043623,15/05/2024,S07,P09,1,
T034217,30/01/2024,S06,P11,1,
T061567,30/11/2024,S04,P12,2,
T004386,19/02/2023,S01,P11,1,18.0
T025970,07/11/2023,S06,P03,1,
T025485,02/11/2023,S07,P10,1,
T022068,24/09/2023,S05,P11,1,
T016133,14/07/2023,S03,P06,1,3.8
T011443,16/05/2023,S03,P02,2,5.0
T046531,19/06/2024,S01,P01,1,
T079113,27/05/2025,S07,P11,1,
T033835,27/01/2024,S01,P12,1,
T071260,05/03/2025,S04,P06,1,
T003061,03/02/2023,S01,P01,2,
T038491,19/03/2024,S01,P05,2,
T037177,04/03/2024,S03,P08,1,
T013226,06/06/2023,S03,P08,1,
T000864,09/01/2023,S07,P03,1,
T070172,22/02/2025,S03,P11,1,
T024357,21/10/2023,S04,P06,1,
T040391,09/04/2024,S01,P08,1,
T003942,13/02/2023,S06,P06,2,
T002839,31/01/2023,S03,P11,1,
T044109,21/05/2024,S01,P03,2,
T075210,16/04/2025,S02,P06,1,
T070597,27/02/2025,S01,P07,1,
T017975,06/08/2023,S04,P11,3,
T002690,29/01/2023,S07,P05,1,
T072436,17/03/2025,S02,P07,1,9.5
T036603,26/02/2024,S06,P08,1,
T037268,05/03/2024,S04,P08,1,
T070690,27/02/2025,S08,P04,1,4.5
T058627,03/11/2024,S04,P08,1,8.5
T040220,07/04/2024,S03,P12,1,
T067843,27/01/2025,S04,P12,1,
T021182,14/09/2023,S02,P04,1,
T066117,11/01/2025,S08,P10,1,
T049027,19/07/2024,S04,P12,1,16.0
T066947,19/01/2025,S03,P01,1,
T030387,23/12/2023,S02,P09,1,
T017649,02/08/2023,S07,P04,1,4.5
T041925,26/04/2024,S08,P03,1,
T006789,19/03/2023,S04,P10,1,
T029950,18/12/2023,S06,P06,1,
T064354,26/12/2024,S04,P11,1,
T052955,02/09/2024,S01,P12,1,16.0
T029855,17/12/2023,S06,P09,1,
T033229,20/01/2024,S06,P03,1,
T049755,27/07/2024,S06,P03,1,
T071460,07/03/2025,S06,P10,1,
T055069,25/09/2024,S04,P01,1,
T051155,12/08/2024,S06,P12,1,
T042315,30/04/2024,S07,P11,2,
T054308,17/09/2024,S02,P05,2,
T025744,05/11/2023,S04,P07,1,
T005787,07/03/2023,S04,P03,1,
T038919,24/03/2024,S01,P04,1,
T054621,20/09/2024,S07,P04,1,
T065607,07/01/2025,S02,P03,1,6.5
T052056,23/08/2024,S01,P09,1,
T039786,02/04/2024,S02,P03,1,
T031270,01/01/2024,S01,P10,1,
T018065,07/08/2023,S05,P06,1,3.8
T008846,14/04/2023,S06,P05,1,
T037814,11/03/2024,S08,P02,1,
T044021,20/05/2024,S01,P11,2,
T022718,02/10/2023,S04,P07,2,9.5
T042023,27/04/2024,S06,P07,1,
T059983,16/11/2024,S02,P04,1,
T074177,05/04/2025,S03,P04,1,
T076214,27/04/2025,S01,P04,1,
T010149,30/04/2023,S04,P09,3,10.0
T014015,16/06/2023,S08,P09,1,
T001638,18/01/2023,S02,P05,1,
T065409,05/01/2025,S02,P09,2,
T012421,27/05/2023,S07,P11,2,
T073477,29/03/2025,S03,P01,2,
T026723,16/11/2023,S02,P10,1,
T068221,31/01/2025,S06,P09,1,
T004012,14/02/2023,S04,P08,1,
T003201,04/02/2023,S08,P12,1,
T021691,20/09/2023,S02,P03,1,
T035252,11/02/2024,S05,P04,1,4.5
T029826,17/12/2023,S04,P04,1,
T046386,17/06/2024,S02,P11,2,
T061062,25/11/2024,S06,P01,2,
T029129,10/12/2023,S04,P08,1,
T024416,21/10/2023,S08,P11,1,18.0
T011187,13/05/2023,S03,P06,1,
T067297,22/01/2025,S07,P10,3,
T067708,26/01/2025,S04,P12,1,16.0
T063977,22/12/2024,S06,P10,1,3.0
T062838,12/12/2024,S02,P01,1,
T022145,25/09/2023,S05,P10,1,
T017072,26/07/2023,S06,P03,2,
T003845,12/02/2023,S05,P01,1,
T041032,16/04/2024,S06,P02,3,
T017228,28/07/2023,S08,P12,1,
T052428,27/08/2024,S01,P08,1,
T027557,24/11/2023,S02,P03,1,
T017543,01/08/2023,S04,P12,1,16.0
T029432,13/12/2023,S06,P05,2,4.0
T004791,24/02/2023,S02,P03,1,
T002619,29/01/2023,S02,P04,1,
T061832,02/12/2024,S06,P07,2,
T029229,11/12/2023,S03,P08,1,
T070427,25/02/2025,S01,P04,1,
T060887,24/11/2024,S02,P10,1,
T071814,11/03/2025,S01,P09,2,10.0
T023910,16/10/2023,S02,P08,1,
T064578,28/12/2024,S04,P05,1,
T004303,18/02/2023,S03,P03,3,
T037558,09/03/2024,S02,P09,1,
T054590,20/09/2024,S05,P12,2,
T045377,04/06/2024,S01,P05,1,
T038990,24/03/2024,S04,P03,2,
T017851,05/08/2023,S03,P05,1,
T056050,06/10/2024,S02,P06,1,3.8
T079082,27/05/2025,S04,P09,1,
T022519,30/09/2023,S03,P02,2,
T073757,01/04/2025,S02,P07,1,
T069937,19/02/2025,S02,P11,1,
T029323,12/12/2023,S04,P04,1,
T023937,16/10/2023,S03,P02,1,5.0
T031083,30/12/2023,S02,P03,1,
T059462,10/11/2024,S08,P02,1,
T030608,25/12/2023,S01,P07,1,
T024799,26/10/2023,S03,P04,1,
T029708,16/12/2023,S03,P09,1,
T014570,24/06/2023,S04,P01,1,
T032787,16/01/2024,S02,P11,1,
T052215,24/08/2024,S08,P07,1,
T031292,01/01/2024,S03,P07,1,9.5
T018583,14/08/2023,S01,P12,2,
T069692,16/02/2025,S04,P09,2,
T070543,26/02/2025,S03,P01,1,
T006419,15/03/2023,S03,P07,1,
T031248,31/12/2023,S06,P10,1,3.0
T008127,05/04/2023,S06,P03,1,6.5
T016875,23/07/2023,S08,P12,3,
T044361,24/05/2024,S01,P01,2,
T060817,23/11/2024,S06,P05,2,
T064427,27/12/2024,S02,P04,1,
T077067,06/05/2025,S02,P02,2,
T067836,27/01/2025,S04,P10,1,
T046811,22/06/2024,S02,P10,1,
T034618,04/02/2024,S02,P02,2,
T023206,08/10/2023,S02,P01,2,
T002102,23/01/2023,S02,P01,1,
T075703,21/04/2025,S05,P04,2,4.5
T017514,01/08/2023,S03,P08,1,
T043954,19/05/2024,S03,P11,2,
T055587,30/09/2024,S07,P01,1,
T036288,24/02/2024,S01,P03,1,6.5
T052911,01/09/2024,S05,P07,1,
T000356,04/01/2023,S04,P07,1,
T076652,02/05/2025,S01,P08,1,
T038544,19/03/2024,S05,P05,1,
T037597,09/03/2024,S04,P01,1,
T000217,03/01/2023,S01,P01,1,
T006878,20/03/2023,S04,P08,1,
T075274,16/04/2025,S07,P01,2,
T005452,03/03/2023,S04,P01,1,
T056165,07/10/2024,S04,P06,1,
T061505,30/11/2024,S01,P06,2,3.8
T050018,30/07/2024,S08,P10,1,
T063543,18/12/2024,S06,P12,2,
T045932,11/06/2024,S04,P03,1,6.5
T010375,03/05/2023,S03,P09,1,
T064098,23/12/2024,S06,P05,1,
T024344,21/10/2023,S03,P10,1,
T048900,18/07/2024,S02,P08,1,
T070950,02/03/2025,S04,P01,1,
T030164,20/12/2023,S06,P02,1,
T044418,24/05/2024,S06,P12,1,
T076435,29/04/2025,S04,P08,1,
T030090,20/12/2023,S01,P01,1,
T025547,03/11/2023,S05,P03,1,
T059637,12/11/2024,S06,P07,2,
T046919,23/06/2024,S01,P12,1,
T017484,31/07/2023,S07,P07,2,
T053729,10/09/2024,S05,P08,1,
T003676,11/02/2023,S01,P11,2,18.0
T059885,15/11/2024,S03,P02,1,
T076596,01/05/2025,S03,P04,1,4.5
T049875,29/07/2024,S01,P03,1,
T026097,09/11/2023,S02,P11,1,
T078096,17/05/2025,S02,P11,1,
T065845,09/01/2025,S04,P05,1,
T051093,12/08/2024,S01,P11,1,
T038535,19/03/2024,S04,P10,1,
T072427,17/03/2025,S01,P05,2,
T016410,17/07/2023,S06,P08,1,8.5
T028467,03/12/2023,S05,P10,2,
T038673,21/03/2024,S03,P08,1,
T030814,27/12/2023,S03,P10,1,3.0
T011322,14/05/2023,S05,P08,1,
T039218,27/03/2024,S01,P04,1,
T068166,31/01/2025,S01,P01,2,5.5
T034483,03/02/2024,S01,P02,2,
T007843,01/04/2023,S06,P11,2,
T020419,05/09/2023,S04,P03,1,6.5
T022434,29/09/2023,S04,P07,1,
T016200,15/07/2023,S03,P04,1,
T061861,02/12/2024,S08,P11,2,
T021213,14/09/2023,S04,P08,2,
T045948,11/06/2024,S05,P05,1,
T071609,09/03/2025,S01,P01,1,
T068381,02/02/2025,S03,P08,2,
T001772,19/01/2023,S07,P10,1,
T015079,30/06/2023,S04,P09,1,
T034384,01/02/2024,S05,P12,1,
T052747,30/08/2024,S07,P02,1,
T013140,05/06/2023,S02,P07,1,
T057558,22/10/2024,S04,P09,1,
T033947,28/01/2024,S02,P06,1,
T014736,26/06/2023,S02,P07,1,
T020147,02/09/2023,S05,P07,1,
T007705,31/03/2023,S01,P11,1,
T000835,09/01/2023,S04,P01,1,5.5
T049552,25/07/2024,S04,P11,1,18.0
T028612,05/12/2023,S01,P07,1,
T045240,02/06/2024,S04,P08,1,
T033621,24/01/2024,S05,P11,1,
T041625,23/04/2024,S04,P12,1,16.0
T042238,30/04/2024,S01,P10,1,
T062954,13/12/2024,S03,P06,1,3.8
T038180,16/03/2024,S01,P01,1,5.5
T043329,12/05/2024,S04,P11,1,
T042986,08/05/2024,S04,P11,1,
T020540,07/09/2023,S01,P01,1,
T016254,15/07/2023,S07,P01,1,
T017692,03/08/2023,S04,P04,1,
T024066,17/10/2023,S08,P11,1,
T008794,14/04/2023,S02,P09,1,
T058228,30/10/2024,S02,P08,1,
T046539,19/06/2024,S02,P04,1,
T053731,10/09/2024,S05,P03,1,6.5
T058979,06/11/2024,S07,P02,1,
T060658,22/11/2024,S02,P05,2,
T021586,18/09/2023,S06,P02,1,
T031210,31/12/2023,S04,P12,1,
T059936,15/11/2024,S07,P11,1,
T028034,29/11/2023,S01,P11,1,
T007692,30/03/2023,S07,P03,1,
T009349,21/04/2023,S03,P02,1,
T048468,12/07/2024,S08,P09,1,
T024915,27/10/2023,S06,P05,1,
T031027,29/12/2023,S05,P02,1,
T011990,22/05/2023,S05,P02,2,
T011038,11/05/2023,S03,P12,1,16.0
T046503,18/06/2024,S05,P09,1,
T027341,21/11/2023,S08,P04,1,
T031929,07/01/2024,S04,P03,1,6.5
T024680,24/10/2023,S08,P10,1,
T044233,22/05/2024,S04,P08,1,
T053104,03/09/2024,S07,P06,1,
T078373,20/05/2025,S01,P06,1,
T033195,20/01/2024,S04,P06,1,
T001079,12/01/2023,S03,P01,1,
T018334,11/08/2023,S04,P01,2,
T027747,26/11/2023,S01,P05,1,4.0
T045724,08/06/2024,S06,P04,2,4.5
T005736,06/03/2023,S07,P04,1,
T058396,01/11/2024,S01,P04,1,
T021010,12/09/2023,S02,P11,1,
T077407,09/05/2025,S06,P11,1,18.0
T066965,19/01/2025,S04,P04,1,
T027437,22/11/2023,S06,P08,1,
T069265,11/02/2025,S07,P06,1,
T076671,02/05/2025,S03,P06,1,
T047301,28/06/2024,S04,P10,1,
T029844,17/12/2023,S05,P10,1,
T049877,29/07/2024,S01,P07,2,
T077922,15/05/2025,S03,P05,2,
T052550,28/08/2024,S04,P08,3,
T014282,20/06/2023,S05,P06,1,
T008843,14/04/2023,S05,P03,1,
T054877,23/09/2024,S03,P12,2,
T070147,22/02/2025,S01,P08,1,
T014751,26/06/2023,S03,P04,1,
T047883,05/07/2024,S06,P08,1,
T009659,25/04/2023,S01,P03,1,
T052925,01/09/2024,S06,P07,1,
T049545,25/07/2024,S04,P11,1,
T074048,04/04/2025,S03,P08,1,
T039641,31/03/2024,S06,P02,2,5.0
T007607,29/03/2023,S05,P10,1,
T000464,05/01/2023,S06,P02,1,
T037733,11/03/2024,S01,P10,2,
T028651,05/12/2023,S05,P12,1,16.0
T055026,24/09/2024,S08,P03,1,
T075293,17/04/2025,S01,P05,1,
T061917,03/12/2024,S04,P11,1,
T052881,01/09/2024,S03,P05,1,
T079451,31/05/2025,S06,P09,2,
T078684,23/05/2025,S03,P10,2,
T001561,17/01/2023,S03,P07,1,
T027474,23/11/2023,S03,P05,1,
T076763,03/05/2025,S02,P07,1,
T024068,17/10/2023,S08,P01,1,
T054500,19/09/2024,S05,P02,1,
T064947,31/12/2024,S06,P01,1,
T014319,21/06/2023,S01,P08,1,
T041476,21/04/2024,S06,P04,1,
T071086,03/03/2025,S05,P03,1,
T059819,14/11/2024,S04,P08,2,
T060061,16/11/2024,S06,P10,1,
T072700,20/03/2025,S03,P01,1,
T043518,14/05/2024,S05,P06,3,
T062393,07/12/2024,S08,P06,1,
T022387,28/09/2023,S07,P02,1,
T031428,02/01/2024,S06,P09,2,
T073118,24/03/2025,S07,P08,1,
T039636,31/03/2024,S05,P04,1,
T013241,06/06/2023,S04,P07,2,
T041399,20/04/2024,S08,P09,1,10.0
T066210,12/01/2025,S06,P08,1,
T070810,01/03/2025,S03,P03,1,
T051921,21/08/2024,S05,P01,1,
T030796,27/12/2023,S02,P01,1,5.5
T056007,05/10/2024,S08,P01,2,
T068735,06/02/2025,S01,P08,1,
T078379,20/05/2025,S02,P12,1,
T060978,25/11/2024,S01,P07,1,
T040653,12/04/2024,S03,P12,2,16.0
T060102,17/11/2024,S02,P04,2,
T020071,01/09/2023,S06,P03,1,
T018430,12/08/2023,S05,P05,1,4.0
T060832,23/11/2024,S07,P10,1,
T022966,05/10/2023,S06,P06,1,
T064371,26/12/2024,S05,P09,3,
T033518,23/01/2024,S04,P07,1,
T019539,26/08/2023,S04,P01,1,
T021997,23/09/2023,S08,P08,1,
T071020,03/03/2025,S01,P07,2,
T011697,19/05/2023,S03,P07,1,
T008890,15/04/2023,S03,P06,1,
T039923,04/04/2024,S01,P07,1,
T046686,20/06/2024,S07,P07,1,
T008564,11/04/2023,S01,P04,1,
T035719,17/02/2024,S03,P01,1,
T023645,13/10/2023,S04,P08,1,
T023076,06/10/2023,S08,P12,2,
T054143,15/09/2024,S03,P03,1,
T070854,01/03/2025,S06,P07,1,
T017614,02/08/2023,S03,P09,1,
T076553,30/04/2025,S07,P12,1,
T027972,28/11/2023,S04,P04,1,
T051554,17/08/2024,S05,P06,2,
T010423,04/05/2023,S01,P12,1,
T062559,09/12/2024,S03,P05,1,
T010924,10/05/2023,S01,P12,1,16.0
T001660,18/01/2023,S04,P09,1,
T065145,02/01/2025,S06,P12,1,
T072082,13/03/2025,S07,P09,2,10.0
T062607,09/12/2024,S06,P10,1,
T029183,10/12/2023,S08,P01,1,
T032837,16/01/2024,S06,P07,1,9.5
T005549,04/03/2023,S06,P06,1,
T031269,01/01/2024,S01,P03,2,
T078139,17/05/2025,S05,P12,1,
T007997,03/04/2023,S07,P03,1,
T037795,11/03/2024,S05,P09,1,
T062382,07/12/2024,S07,P01,1,
T000650,07/01/2023,S05,P12,1,
T032814,16/01/2024,S04,P12,1,
T077623,11/05/2025,S08,P06,1,3.8
T039315,28/03/2024,S02,P04,2,
T049985,30/07/2024,S04,P06,2,3.8
T026738,16/11/2023,S03,P03,2,
T023056,06/10/2023,S06,P06,1,
T063762,21/12/2024,S01,P05,1,4.0
T056860,15/10/2024,S02,P02,2,
T047392,29/06/2024,S05,P01,3,5.5
T067736,26/01/2025,S06,P04,1,4.5
T003621,10/02/2023,S03,P12,1,
T070606,27/02/2025,S02,P12,2,
T035775,17/02/2024,S08,P12,1,
T042997,08/05/2024,S05,P05,1,4.0
T010726,07/05/2023,S04,P01,1,5.5
T016904,24/07/2023,S04,P12,1,
T040115,06/04/2024,S04,P07,1,9.5
T060557,21/11/2024,S04,P04,1,4.5
T011478,16/05/2023,S06,P03,2,
T066610,16/01/2025,S04,P04,2,
T007339,26/03/2023,S03,P08,1,
T073809,01/04/2025,S07,P03,1,
T019078,20/08/2023,S04,P10,2,
T072684,20/03/2025,S02,P07,1,
T012629,29/05/2023,S08,P02,2,
T019603,26/08/2023,S08,P03,1,
T071446,07/03/2025,S05,P03,1,
T069472,14/02/2025,S01,P06,1,
T011971,22/05/2023,S04,P05,2,
T075055,14/04/2025,S04,P02,1,
T075691,21/04/2025,S04,P08,2,
T017316,29/07/2023,S06,P08,1,8.5
T008830,14/04/2023,S04,P11,2,
T064599,28/12/2024,S04,P05,1,
T012707,31/05/2023,S01,P01,1,5.5
T041168,18/04/2024,S03,P04,1,
T059297,09/11/2024,S06,P09,1,
T040389,09/04/2024,S01,P05,1,
T070671,27/02/2025,S07,P06,1,3.8
T062553,09/12/2024,S02,P05,1,
T026721,16/11/2023,S02,P06,1,
T041896,26/04/2024,S04,P12,1,16.0
T047436,29/06/2024,S08,P08,1,
T058944,06/11/2024,S04,P03,1,
T046267,15/06/2024,S06,P09,2,
T002769,30/01/2023,S06,P03,1,
T025289,31/10/2023,S06,P11,3,
T073102,24/03/2025,S05,P09,1,
T043179,11/05/2024,S01,P05,2,
T045614,07/06/2024,S04,P12,1,
T071484,08/03/2025,S01,P12,1,
T067910,28/01/2025,S02,P06,1,
T012820,01/06/2023,S04,P09,3,
T068373,02/02/2025,S03,P04,1,
T053283,06/09/2024,S01,P07,1,
T060264,18/11/2024,S04,P03,1,
T070093,21/02/2025,S04,P05,3,
T000822,09/01/2023,S03,P04,1,
T009796,26/04/2023,S07,P05,2,
T022469,29/09/2023,S07,P05,2,
T063735,20/12/2024,S06,P12,2,
T048366,11/07/2024,S04,P01,1,
T019781,29/08/2023,S02,P06,1,
T043222,11/05/2024,S03,P11,1,
T017533,01/08/2023,S04,P07,1,
T055873,04/10/2024,S04,P11,1,
T014238,20/06/2023,S01,P07,1,9.5
T064718,29/12/2024,S04,P10,1,
T057984,27/10/2024,S03,P07,1,
T041404,21/04/2024,S01,P04,1,
T015247,02/07/2023,S04,P05,1,4.0
T038185,16/03/2024,S02,P07,1,
T029221,11/12/2023,S03,P10,1,
T023551,12/10/2023,S04,P09,1,10.0
T030009,19/12/2023,S02,P03,1,
T021005,12/09/2023,S01,P03,1,
T023601,13/10/2023,S01,P02,1,
T038624,20/03/2024,S06,P09,1,
T074267,06/04/2025,S02,P08,1,
T017600,02/08/2023,S03,P09,1,
T044922,29/05/2024,S06,P04,3,
T032549,14/01/2024,S01,P03,1,
T004582,21/02/2023,S03,P07,1,
T034846,06/02/2024,S07,P04,1,
T002490,28/01/2023,S01,P03,2,
T050782,08/08/2024,S06,P07,1,
T007658,30/03/2023,S04,P12,1,
T003185,04/02/2023,S06,P05,1,
T017615,02/08/2023,S03,P10,1,
T074132,05/04/2025,S01,P09,3,
T017091,26/07/2023,S08,P07,3,
T018022,07/08/2023,S01,P04,1,
T064300,25/12/2024,S07,P02,1,
T014794,26/06/2023,S07,P06,1,3.8
T078214,18/05/2025,S03,P10,1,
T026805,16/11/2023,S07,P05,1,4.0
T046310,16/06/2024,S02,P12,2,16.0
T071663,09/03/2025,S04,P10,1,
T066638,16/01/2025,S06,P06,1,
T024268,20/10/2023,S04,P05,1,
T017399,30/07/2023,S06,P04,1,
T076511,30/04/2025,S04,P05,1,
T037565,09/03/2024,S02,P10,1,
T076302,27/04/2025,S08,P06,2,
T031399,02/01/2024,S03,P10,1,
T013142,05/06/2023,S02,P11,1,
T006926,21/03/2023,S01,P06,1,
T058764,04/11/2024,S04,P03,1,
T034732,05/02/2024,S04,P02,1,
T034953,08/02/2024,S02,P09,1,
T012416,27/05/2023,S07,P11,1,
T038246,16/03/2024,S06,P10,1,
T039231,27/03/2024,S02,P11,1,
T070404,24/02/2025,S05,P11,1,
T024432,22/10/2023,S02,P01,2,5.5
T008819,14/04/2023,S03,P07,1,
T031223,31/12/2023,S05,P01,2,
T073779,01/04/2025,S04,P10,1,
T047230,27/06/2024,S03,P03,1,
T067990,29/01/2025,S02,P10,3,
T063143,14/12/2024,S07,P10,1,
T007385,26/03/2023,S06,P07,1,
T029825,17/12/2023,S04,P08,2,
T027413,22/11/2023,S05,P03,1,
T071889,11/03/2025,S07,P10,3,
T042124,28/04/2024,S08,P04,1,
T013691,12/06/2023,S04,P01,1,
T006770,19/03/2023,S03,P12,1,
T016801,23/07/2023,S02,P06,2,3.8
T019212,22/08/2023,S01,P02,1,
T058621,03/11/2024,S04,P01,1,
T014090,18/06/2023,S01,P09,1,10.0
T058231,30/10/2024,S03,P08,3,
T009615,24/04/2023,S03,P11,1,
T052712,30/08/2024,S04,P04,2,
T007603,29/03/2023,S05,P02,1,
T037400,07/03/2024,S01,P07,1,
T033728,25/01/2024,S06,P03,1,
T073040,23/03/2025,S08,P03,1,
T057872,26/10/2024,S04,P04,1,4.5
T037589,09/03/2024,S04,P12,1,
T050053,31/07/2024,S03,P03,1,6.5
T063061,14/12/2024,S02,P12,1,
T020237,03/09/2023,S04,P12,1,
T026505,13/11/2023,S05,P07,1,9.5
T072956,23/03/2025,S01,P07,1,
T030170,20/12/2023,S08,P12,1,16.0
T061463,29/11/2024,S05,P12,3,
T019217,22/08/2023,S02,P12,1,
T068683,05/02/2025,S04,P12,1,
T007555,29/03/2023,S01,P08,1,8.5
T072820,21/03/2025,S06,P04,2,
T021376,16/09/2023,S04,P07,1,9.5
T047365,29/06/2024,S03,P02,1,
T059075,07/11/2024,S07,P03,1,
T062837,12/12/2024,S02,P12,1,
T017760,04/08/2023,S03,P03,1,6.5
T029612,15/12/2023,S04,P05,2,
T057811,25/10/2024,S07,P01,1,
T029509,14/12/2023,S03,P01,1,5.5
T039601,31/03/2024,S03,P07,1,
T005542,04/03/2023,S05,P07,1,
T043794,17/05/2024,S08,P07,1,
T057410,20/10/2024,S08,P08,1,
T066100,11/01/2025,S07,P09,1,
T037012,02/03/2024,S05,P09,1,
T071342,06/03/2025,S03,P03,2,
T030096,20/12/2023,S01,P10,1,
T047880,05/07/2024,S06,P04,1,
T035347,12/02/2024,S06,P01,1,
T068480,03/02/2025,S03,P12,1,
